dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksTextos,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,norma,atualizacaoTexto,horarioTexto,usuarioTexto,tema,observacao,legislacaoCitada,linksOrigem,prazo,urgencia,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao,listaSitesRelacionados,evento
Remissivo,PROJETO DE LEI,PL,2958,2008,DEPUTADO LAFAYETTE DE ANDRADA              PSDB,"ESTABELECE NORMAS PARA A OFERTA DE CURSOS DE FORMAÇÃO PROFISSIONAL DE
NÍVEL MÉDIO PELAS INSTITUIÇÕES PRIVADAS DE ENSINO.","DISPOSITIVOS, DISCIPLINAMENTO, OFERTA, CURSO DE FORMAÇÃO, FORMAÇÃO
PROFISSIONAL, NÍVEL MÉDIO, ESTABELECIMENTO DE ENSINO, ENSINO
PARTICULAR.",RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,2008-12-20,000089622,PL. 2958 2008 - PROJETO DE LEI,15254,DELIBERAÇÃO EM DOIS TURNOS NO PLENÁRIO,EDUCAÇÃO,ARQUIVO,20090310,20090310,1557,marga,2009-03-03,"list(passo = 4:1, data = c(""2009-03-03"", ""2009-02-17"", ""2009-02-17"", ""2008-12-18""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), historico = c(""PRIMEIRO TURNO.\nAPRESENTADO PELO AUTOR REQUERIMENTO DE RETIRADA DA PROPOSIÇÃO.\nDEFERIDO. ARQUIVE-SE.\nREQUERIMENTO PUBLICADO NO DL EM 5 3 2009, PÁG 45 COL 3."", ""OFÍCIO DA SRA. VANESSA GUIMARÃES PINTO, SECRETÁRIA DE EDUCAÇÃO,\nPRESTANDO INFORMAÇÕES RELATIVAS AO PROJETO DE LEI,\nEM ATENÇÃO A PEDIDO DA COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA.\nANEXE-SE AO PROJETO DE LEI.\nPUBLICADO NO DL EM 19 2 2009, PÁG 33 COL 2."", 
""PRIMEIRO TURNO.\nRELATOR: DEP. SEBASTIÃO COSTA."", ""PUBLICADO NO DL EM 20 12 2008, PÁG 48 COL 4.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE EDUCAÇÃO, CIÊNCIA,\nTECNOLOGIA E INFORMÁTICA, PARA PARECER.\nRECEBIDO NA CJU EM 22 12 2008.""))",list(),"list(expressao = ""(PL.20080295801[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20080295801%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 15254, nome = ""DEPUTADO LAFAYETTE DE ANDRADA"", partido = ""PSDB"")",NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2957,2008,DEPUTADO ALENCAR DA SILVEIRA JR            PDT,"DECLARA DE UTILIDADE PÚBLICA A ENTIDADE OBRAS SOCIAIS JOÃO XXIII, COM
SEDE NO MUNICÍPIO DE JECEABA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JECEABA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,2008-12-19,000089638,PL. 2957 2008 - PROJETO DE LEI,7752,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,ARQUIVO,20090515,20090515,1134,m17663,2009-05-14,"list(passo = 11:1, data = c(""2009-05-14"", ""2009-05-13"", ""2009-05-06"", ""2009-04-22"", ""2009-04-08"", ""2009-03-25"", ""2009-03-17"", ""2009-03-05"", ""2009-03-03"", ""2009-02-17"", ""2008-12-17""), local = c(""GOVERNADOR DO ESTADO"", ""SECRETARIA-GERAL DA MESA"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO REDAÇÃO"", ""PLENÁRIO"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", 
""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), historico = c(""PROPOSIÇÃO DE LEI SANCIONADA.\nLEI 18135 PUBLICADA NO DIÁRIO DO EXECUTIVO EM 15 5 2009."", ""REMESSA DO OFÍCIO 868/2009/SGM AO GOVERNADOR DO ESTADO\nENCAMINHANDO A PROPOSIÇÃO DE LEI 19062 PARA SANÇÃO."", ""APROVADO EM REDAÇÃO FINAL.\nÀ SANÇÃO."", ""REDAÇÃO FINAL.\nRELATOR: DEP. MAURI TORRES.\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 8 5 2009, PÁG 68 COL 1."", ""PRESCRIÇÃO DO PRAZO DO ART. 104 DO RI, SEM APRESENTAÇÃO DE RECURSO.\nÀ COMISSÃO DE REDAÇÃO.\nRECEBIDO NA RED EM 8 4 2009."", 
""APROVADA A PROPOSIÇÃO EM TURNO ÚNICO.\nÀ MESA DA ASSEMBLÉIA PARA FINS DO ART. 104 DO RI.\nDECISÃO PUBLICADA NO DL EM 3 4 2009, PÁG 55 COL 2."", ""TURNO ÚNICO.\nRELATOR: DEP. ELMIRO NASCIMENTO.\nPARECER PELA APROVAÇÃO.\nPUBLICADO NO DL EM 18 3 2009, PÁG 45 COL 3."", ""TURNO ÚNICO.\nRELATOR: DEP. ELMIRO NASCIMENTO."", ""TURNO ÚNICO.\nRELATOR: DEP. SEBASTIÃO COSTA.\nPARECER PELA CONSTITUCIONALIDADE, LEGALIDADE E JURIDICIDADE.\nAPROVADO.\nPUBLICADO NO DL EM 6 3 2009, PÁG 40 COL 1.\nRECEBIDO NA TPA EM 4 3 2009."", 
""TURNO ÚNICO.\nRELATOR: DEP. SEBASTIÃO COSTA."", ""PUBLICADO NO DL EM 19 12 2008, PÁG 74 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 19 12 2008.""))",list(),"list(expressao = c(""(PL.20080295701[codi])[txmt]"", ""(PL.200802957035[codi])[txmt]"", ""(PL.200802957037[codi])[txmt]"", ""(PL.2008029571013[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE TURNO ÚNICO - COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA"", ""PARECER DE TURNO ÚNICO - COMISSÃO DO TRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL"", ""PARECER DE REDAÇÃO FINAL - COMISSÃO DE REDAÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20080295701%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.200802957035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200802957037%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2008029571013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 7752, nome = ""DEPUTADO ALENCAR DA SILVEIRA JR"", partido = ""PDT"")",LEI 18135 2009 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/18135/2009,LEI 18135 2009 - LEI ORDINÁRIA,PRL 19062 2009,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2956,2008,DEPUTADO DALMO RIBEIRO SILVA               PSDB,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE ITANHANDU O IMÓVEL
QUE ESPECIFICA.
(DESTINAÇÃO: IMPLEMENTAÇÃO DAS FUNÇÕES ADMINISTRATIVAS DA PREFEITURA
MUNICIPAL.)","DISPOSITIVOS, AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO,
ITANHANDU, DESTINAÇÃO, IMPLEMENTAÇÃO, FUNÇÃO, INTERESSE SOCIAL,
PREFEITURA MUNICIPAL.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2008-12-18,000089663,PL. 2956 2008 - PROJETO DE LEI,9655,DELIBERAÇÃO EM DOIS TURNOS NO PLENÁRIO,"IMÓVEL
ADMINISTRAÇÃO MUNICIPAL",ARQUIVO,20110131,20110317,1242,marga,2011-03-15,"list(passo = 10:1, data = c(""2011-03-15"", ""2011-03-01"", ""2011-01-31"", ""2009-09-15"", ""2009-04-16"", ""2009-04-01"", ""2009-03-05"", ""2009-03-03"", ""2009-02-17"", ""2008-12-16""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""SECRETARIA-GERAL DA MESA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 628 2011."", ""REQUERIMENTO DO DEP. DALMO RIBEIRO SILVA SOLICITANDO\nO DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 3 3 2011, PÁG 69 COL 3."", 
""ARQUIVADO, FINAL DE LEGISLATURA."", ""OFÍCIO DO SR. CARLOS ALBERTO PAVAN ALVIM, SUBSECRETÁRIO DA CASA\nCIVIL, PRESTANDO INFORMAÇÕES RELATIVAS AO PROJETO DE LEI, EM ATENÇÃO\nA PEDIDO DA COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA.\nANEXE-SE AO PROJETO DE LEI.\nPUBLICADO NO DL EM 17 9 2009, PÁG 70 COL 2."", ""OFÍCIO DO SR. CARLOS ALBERTO PAVAN ALVIM, SUBSECRETÁRIO DA CASA\nCIVIL, PRESTANDO INFORMAÇÕES RELATIVAS AO PROJETO DE LEI,\nEM ATENÇÃO A PEDIDO DA COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA.\nANEXE-SE AO PROJETO DE LEI.\nPUBLICADO NO DL EM 18 4 2009, PÁG 106 COL 4."", 
""OFÍCIO DA SRA. RENATA VILHENA, SECRETÁRIA DE PLANEJAMENTO,\nPRESTANDO INFORMAÇÕES RELATIVAS AO PROJETO DE LEI,\nEM ATENÇÃO A PEDIDO DA COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA.\nANEXE-SE AO PROJETO DE LEI.\nPUBLICADO NO DL EM 3 4 2009, PÁG 53 COL 3."", ""REMESSA DO OFÍCIO 208/2009/SGM À SECRETARIA DE ESTADO DE\nPLANEJAMENTO E GESTÃO E À PREFEITURA MUNICIPAL DE ITANHANDU\nCOM PEDIDO DE DILIGÊNCIA."", ""PRIMEIRO TURNO.\nRELATOR: DEP. CHICO UEJO.\nCONVERTIDO EM DILIGÊNCIA À SECRETARIA DE ESTADO DE PLANEJAMENTO E\nGESTÃO E À PREFEITURA MUNICIPAL DE ITANHANDU, POR DETERMINAÇÃO DO\nPRESIDENTE DA COMISSÃO."", 
""PRIMEIRO TURNO.\nRELATOR: DEP. CHICO UEJO."", ""PUBLICADO NO DL EM 18 12 2008, PÁG 57 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE FISCALIZAÇÃO FINANCEIRA\nE ORÇAMENTÁRIA, PARA PARECER.\nRECEBIDO NA CJU EM 18 12 2008.""))","list(expressao = c(""(RQS adj '565' adj 2011[PROP])[dbmt]"", ""(PL adj '628' adj 2011[PROP])[dbmt]""), banco = c(""mate"", ""mate""), descricao = c(""RQS 565 2011"", ""PL. 628 2011""), url = c(""/proposicoes/pesquisa/avancada?expr=%28RQS+adj+%27565%27+adj+2011%5BPROP%5D%29%5Bdbmt%5D"", ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27628%27+adj+2011%5BPROP%5D%29%5Bdbmt%5D""), tipo = c(""RQS"", ""PL""), numero = c(565, 628), ano = c(2011, 2011))","list(expressao = ""(PL.20080295601[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20080295601%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 9655, nome = ""DEPUTADO DALMO RIBEIRO SILVA"", partido = ""PSDB"")",NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2955,2008,DEPUTADO DALMO RIBEIRO SILVA               PSDB,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE ITANHANDU O IMÓVEL
QUE ESPECIFICA.
(DESTINAÇÃO: FUNCIONAMENTO DA ESCOLA DE TEMPO INTEGRAL.)","DISPOSITIVOS, AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO,
ITANHANDU, DESTINAÇÃO, FUNCIONAMENTO, ESTABELECIMENTO DE ENSINO, TEMPO
INTEGRAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,2008-12-18,000089664,PL. 2955 2008 - PROJETO DE LEI,9655,DELIBERAÇÃO EM DOIS TURNOS NO PLENÁRIO,"IMÓVEL
ESTABELECIMENTO DE ENSINO",ARQUIVO,20100629,20100630,1645,marga,2010-06-28,"list(passo = 20:1, data = c(""2010-06-28"", ""2010-06-23"", ""2010-06-16"", ""2010-05-26"", ""2010-05-11"", ""2010-05-06"", ""2010-05-04"", ""2010-04-20"", ""2010-04-14"", ""2010-04-14"", ""2010-04-13"", ""2010-04-07"", ""2009-10-22"", ""2009-10-21"", ""2009-10-07"", ""2009-05-06"", ""2009-03-05"", ""2009-03-03"", ""2009-02-17"", ""2008-12-16""), local = c(""GOVERNADOR DO ESTADO"", ""SECRETARIA-GERAL DA MESA"", ""PLENÁRIO"", ""COMISSÃO REDAÇÃO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""COMISSÃO FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA"", 
""COMISSÃO FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA"", ""PLENÁRIO"", ""PLENÁRIO"", ""COMISSÃO FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA"", ""SECRETARIA-GERAL DA MESA"", ""COMISSÃO FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), historico = c(""PROPOSIÇÃO DE LEI SANCIONADA.\nLEI 18973 PUBLICADA NO DIÁRIO DO EXECUTIVO EM 29 6 2010."", 
""REMESSA DO OFÍCIO 1651 2010 SGM AO GOVERNADOR DO ESTADO ENCAMINHANDO\nA PROPOSIÇÃO DE LEI 19911 PARA SANÇÃO."", ""APROVADO EM REDAÇÃO FINAL.\nÀ SANÇÃO."", ""REDAÇÃO FINAL.\nRELATOR: DEP. DIMAS FABIANO.\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 18 6 2010, PÁG 129 COL 1."", ""APROVADO EM SEGUNDO TURNO.\nÀ COMISSÃO DE REDAÇÃO.\nRECEBIDO NA RED EM 12 5 2010."", ""ENCERRADA A DISCUSSÃO EM SEGUNDO TURNO, NOS TERMOS DO ART 244\nDO RI.\nDECISÃO PUBLICADA NO DL EM 8 5 2010, PÁG 61 COL 2."", 
""OFÍCIO DO SR CARLOS ALBERTO PAVAN ALVIM, SUBSECRETÁRIO DA CASA\nCIVIL, PRESTANDO INFORMAÇÕES RELATIVAS AO PROJETO DE LEI, EM\nATENÇÃO A PEDIDO DA COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA.\nANEXEM-SE O OFÍCIO E A NOTA TÉCNICA AO PROJETO DE LEI.\nPUBLICADO NO DL EM 6 5 2010, PÁG 50 COL 2."", ""SEGUNDO TURNO.\nRELATOR: DEP AGOSTINHO PATRUS FILHO.\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 21 4 2010, PÁG 51 COL 1."", ""SEGUNDO TURNO.\nRELATOR: DEP AGOSTINHO PATRUS FILHO."", ""APROVADO EM PRIMEIRO TURNO.\nÀ COMISSÃO DE FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA.\nRECEBIDO NA FFO EM 14 4 2010."", 
""ENCERRADA A DISCUSSÃO EM PRIMEIRO TURNO E ADIADA A VOTAÇÃO POR\nFALTA DE QUÓRUM."", ""PRIMEIRO TURNO.\nRELATOR: DEP AGOSTINHO PATRUS FILHO (REDISTRIBUÍDO).\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 9 4 2010, PÁG 108 COL 1."", ""REMESSA DO OFÍCIO 2718/2009/SGM À SECRETARIA DE ESTADO DE\nPLANEJAMENTO E GESTÃO COM PEDIDO DE DILIGÊNCIA."", ""PRIMEIRO TURNO.\nRELATOR: DEP. JUAREZ TÁVORA.\nCONVERTIDO EM DILIGÊNCIA À SECRETARIA DE ESTADO DE PLANEJAMENTO E\nGESTÃO, POR DETERMINAÇÃO DO PRESIDENTE DA COMISSÃO."", 
""PRIMEIRO TURNO.\nRELATOR: DEP. RONALDO MAGALHÃES (REDISTRIBUÍDO).\nPARECER PELA CONSTITUCIONALIDADE, LEGALIDADE E JURIDICIDADE.\nAPROVADO.\nPUBLICADO NO DL EM 9 10 2009, PÁG 62 COL 3.\nRECEBIDO NA FFO EM 8 10 2009."", ""OFÍCIO DA SRA. RENATA VILHENA, SECRETÁRIA DE PLANEJAMENTO,\nPRESTANDO INFORMAÇÕES RELATIVAS AO PROJETO DE LEI, EM ATENÇÃO A\nPEDIDO DA COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA.\nANEXE-SE AO PROJETO DE LEI.\nPUBLICADO NO DL EM 8 5 2009, PÁG 65 COL 3."", ""REMESSA DO OFÍCIO 206/2009/SGM À SECRETARIA DE ESTADO DE\nPLANEJAMENTO E GESTÃO E À PREFEITURA MUNICIPAL DE ITANHANDU\nCOM PEDIDO DE DILIGÊNCIA."", 
""PRIMEIRO TURNO.\nRELATOR: DEP. DELVITO ALVES.\nCONVERTIDO EM DILIGÊNCIA À SECRETARIA DE ESTADO DE PLANEJAMENTO E\nGESTÃO E À PREFEITURA DE ITANHANDU, POR DETERMINAÇÃO DO PRESIDENTE\nDA COMISSÃO."", ""PRIMEIRO TURNO.\nRELATOR: DEP. DELVITO ALVES."", ""PUBLICADO NO DL EM 18 12 2008, PÁG 57 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE FISCALIZAÇÃO FINANCEIRA\nE ORÇAMENTÁRIA, PARA PARECER.\nRECEBIDO NA CJU EM 18 12 2008.""))",list(),"list(expressao = c(""(PL.20080295501[codi])[txmt]"", ""(PL.2008029550410[codi])[txmt]"", ""(PL.200802955045[codi])[txmt]"", ""(PL.2008029550510[codi])[txmt]"", ""(PL.2008029551013[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE 1º TURNO - COMISSÃO DE FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA"", ""PARECER DE 1º TURNO - COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA"", ""PARECER DE 2º TURNO - COMISSÃO DE FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA"", ""PARECER DE REDAÇÃO FINAL - COMISSÃO DE REDAÇÃO""
), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20080295501%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2008029550410%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200802955045%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2008029550510%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2008029551013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 9655, nome = ""DEPUTADO DALMO RIBEIRO SILVA"", partido = ""PSDB"")",LEI 18973 2010 - LEI ORDINÁRIA,20100618,0917,m17663,NA,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/18973/2010,LEI 18973 2010 - LEI ORDINÁRIA,PRL 19911 2010,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2954,2008,DEPUTADO INÁCIO FRANCO                     PV,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS MORADORES DE OLHOS
D'ÁGUA DE ANGICOS, COM SEDE NO MUNICÍPIO DE CARMO DO CAJURU.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARMO DO CAJURU.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,2008-12-18,000089665,PL. 2954 2008 - PROJETO DE LEI,15265,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,ARQUIVO,20090515,20090515,1133,m17663,2009-05-14,"list(passo = 11:1, data = c(""2009-05-14"", ""2009-05-13"", ""2009-05-06"", ""2009-04-22"", ""2009-04-08"", ""2009-03-25"", ""2009-03-18"", ""2009-03-05"", ""2009-03-03"", ""2009-02-16"", ""2008-12-16""), local = c(""GOVERNADOR DO ESTADO"", ""SECRETARIA-GERAL DA MESA"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO REDAÇÃO"", ""PLENÁRIO"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", 
""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), historico = c(""PROPOSIÇÃO DE LEI SANCIONADA.\nLEI 18134 PUBLICADA NO DIÁRIO DO EXECUTIVO EM 15 5 2009."", ""REMESSA DO OFÍCIO 868/2009/SGM AO GOVERNADOR DO ESTADO\nENCAMINHANDO A PROPOSIÇÃO DE LEI 19061 PARA SANÇÃO."", ""APROVADO EM REDAÇÃO FINAL.\nÀ SANÇÃO."", ""REDAÇÃO FINAL.\nRELATOR: DEP. MAURI TORRES.\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 8 5 2009, PÁG 68 COL 1."", ""PRESCRIÇÃO DO PRAZO DO ART. 104 DO RI, SEM APRESENTAÇÃO DE RECURSO.\nÀ COMISSÃO DE REDAÇÃO.\nRECEBIDO NA RED EM 8 4 2009."", 
""APROVADA A PROPOSIÇÃO EM TURNO ÚNICO.\nÀ MESA DA ASSEMBLÉIA PARA FINS DO ART. 104 DO RI.\nDECISÃO PUBLICADA NO DL EM 3 4 2009, PÁG 55 COL 2."", ""TURNO ÚNICO.\nRELATORA: DEP. CECÍLIA FERRAMENTA.\nPARECER PELA APROVAÇÃO.\nPUBLICADO NO DL EM 20 3 2009, PÁG 130 COL 4."", ""TURNO ÚNICO.\nRELATORA: DEP. CECÍLIA FERRAMENTA."", ""TURNO ÚNICO.\nRELATOR: DEP. DALMO RIBEIRO SILVA.\nPARECER PELA CONSTITUCIONALIDADE, LEGALIDADE E JURIDICIDADE.\nAPROVADO.\nPUBLICADO NO DL EM 5 3 2009, PÁG 47 COL 2.\nRECEBIDO NA TPA EM 4 3 2009."", 
""TURNO ÚNICO.\nRELATOR: DEP. DALMO RIBEIRO SILVA."", ""PUBLICADO NO DL EM 18 12 2008, PÁG 57 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 18 12 2008.""))",list(),"list(expressao = c(""(PL.20080295401[codi])[txmt]"", ""(PL.200802954035[codi])[txmt]"", ""(PL.200802954037[codi])[txmt]"", ""(PL.2008029541013[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE TURNO ÚNICO - COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA"", ""PARECER DE TURNO ÚNICO - COMISSÃO DO TRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL"", ""PARECER DE REDAÇÃO FINAL - COMISSÃO DE REDAÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20080295401%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.200802954035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200802954037%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2008029541013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 15265, nome = ""DEPUTADO INÁCIO FRANCO"", partido = ""PV"")",LEI 18134 2009 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/18134/2009,LEI 18134 2009 - LEI ORDINÁRIA,PRL 19061 2009,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA
